"epgu_id";"ku_id";"reg_id";"create_date";"update_date"
"82727679";"43000015394";"124658";"2015-02-12 08:05:59.351+03";"2018-03-22 11:52:36.341+03"
"82754138";"43000015594";"124734";"2015-02-12 21:52:37.362+03";"2016-05-19 21:07:18.458+03"
"82951513";"43000015945";"124788";"2015-02-15 18:42:35.73+03";"2016-04-28 11:17:06.715+03"
"82683917";"43000016201";"124902";"2015-02-17 14:03:25.699+03";"2017-05-03 10:06:41.165+03"
"83290664";"43000016593";"125153";"2015-02-19 20:37:23.422+03";"2017-04-08 10:20:43.329+03"
"83475680";"43000017745";"126224";"2015-02-25 20:51:56.535+03";"2018-04-20 11:27:54.922+03"
"82211532";"43000018375";"126234";"2015-02-28 12:56:21.346+03";"2015-07-30 08:39:00.396+03"
"84295102";"43000019423";"126218";"2015-03-05 18:25:09.393+03";"2018-03-26 15:44:54.334+03"
"84354979";"43000019548";"126219";"2015-03-06 17:28:52.885+03";"2018-03-23 14:04:52.969+03"
"84392482";"43000019635";"126235";"2015-03-07 14:55:48.45+03";"2016-04-26 20:56:25.19+03"
"84558428";"43000020095";"126221";"2015-03-10 18:12:09.987+03";"2017-04-06 10:41:12.626+03"
"84776981";"43000020904";"126227";"2015-03-13 10:08:06.587+03";"2017-04-10 13:37:42.677+03"
"84927011";"43000021330";"126307";"2015-03-15 23:21:13.239+03";"2018-04-17 18:35:44.977+03"
"84806268";"43000021426";"126412";"2015-03-16 14:32:31.38+03";"2016-05-19 08:49:44.916+03"
"85438257";"43000022493";"126830";"2015-03-22 22:12:12.623+03";"2017-04-12 10:22:42.125+03"
"85508854";"43000022688";"126920";"2015-03-23 18:00:28.855+03";"2018-04-20 14:43:42.496+03"
"81150430";"43000022691";"126922";"2015-03-23 18:36:32.76+03";"2015-03-23 18:36:43.183+03"
"85550705";"43000022779";"126995";"2015-03-24 10:32:23.032+03";"2018-03-28 14:26:53.738+03"
"86031438";"43000024056";"127523";"2015-03-30 20:02:18.656+03";"2016-06-02 12:41:22.638+03"
"85979627";"43000024131";"127568";"2015-03-31 10:46:10.949+03";"2016-06-10 10:32:22.495+03"
"86093602";"43000024811";"127969";"2015-04-03 11:37:21.77+03";"2017-04-03 19:18:02.992+03"
"86577756";"43000025545";"128131";"2015-04-06 23:42:46.23+03";"2015-08-04 15:19:49.464+03"
"85562709";"43000027531";"128782";"2015-04-17 10:49:24.709+03";"2017-05-10 14:06:06.781+03"
"87415939";"43000027627";"128803";"2015-04-17 23:43:42.19+03";"2016-05-29 18:25:09.238+03"
"87251944";"43000029102";"129352";"2015-04-27 19:53:07.935+03";"2017-03-31 14:50:34.954+03"
"88400310";"43000029880";"129615";"2015-05-04 11:22:48.318+03";"2015-05-05 09:05:23.064+03"
"88445387";"43000029954";"129629";"2015-05-05 09:09:06.777+03";"2016-11-07 10:59:11.887+03"
"88917642";"43000030755";"129972";"2015-05-12 12:25:02.529+03";"2018-04-20 14:05:07.565+03"
"88982006";"43000030857";"130047";"2015-05-12 23:43:15.687+03";"2018-03-25 19:13:58.558+03"
"86181601";"43000031665";"130514";"2015-05-19 21:56:07.399+03";"2017-04-11 14:34:55.947+03"
"80407773";"43000032786";"131128";"2015-05-29 14:22:58.256+03";"2017-03-31 05:35:15.436+03"
"89481071";"43000032929";"131209";"2015-05-31 14:40:46.026+03";"2018-04-18 11:57:09.813+03"
"90968320";"43000033033";"131279";"2015-06-01 16:38:28.12+03";"2017-07-26 15:56:44.191+03"
"90089275";"43000033480";"131577";"2015-06-04 15:50:30.217+03";"2018-03-06 14:17:22.897+03"
"91408491";"43000033686";"131643";"2015-06-06 11:47:04.927+03";"2017-04-10 08:53:18.025+03"
"91315555";"43000033721";"131646";"2015-06-06 21:51:00.895+03";"2017-04-12 12:07:57.1+03"
"91577771";"43000033921";"131747";"2015-06-08 22:51:45.744+03";"2018-05-17 09:03:16.011+03"
"92282404";"43000034932";"132447";"2015-06-18 15:39:51.173+03";"2015-07-10 09:33:21.106+03"
"93043769";"43000035862";"132861";"2015-06-28 11:28:25.754+03";"2018-05-10 10:57:48.702+03"
"93174075";"43000036010";"132930";"2015-06-30 01:14:44.844+03";"2018-04-19 13:17:11.353+03"
"93588029";"43000036619";"133214";"2015-07-05 16:44:10.049+03";"2018-04-22 09:38:21.635+03"
"93693215";"43000036756";"133280";"2015-07-06 21:09:45.116+03";"2015-07-07 10:36:04.461+03"
"93746567";"43000036830";"133298";"2015-07-07 13:18:55.409+03";"2017-04-14 10:51:42.002+03"
"93621048";"43000037065";"133453";"2015-07-09 09:36:16.435+03";"2016-10-11 11:26:47.125+03"
"94044890";"43000037219";"133584";"2015-07-10 16:30:58.762+03";"2017-10-09 13:51:09.325+03"
"94125393";"43000037323";"133592";"2015-07-12 08:55:08.483+03";"2016-09-07 06:16:19.448+03"
"94811400";"43000038093";"133996";"2015-07-20 15:34:29.776+03";"2015-07-29 14:39:02.693+03"
"96560381";"43000040382";"135027";"2015-08-09 13:28:35.808+03";"2017-07-04 14:31:56.123+03"
"96688413";"43000040567";"135129";"2015-08-10 23:26:25.109+03";"2018-06-02 12:52:32.548+03"
"96882022";"43000040808";"135344";"2015-08-12 18:04:41.734+03";"2018-04-17 11:37:38.865+03"
"96914165";"43000040860";"135361";"2015-08-13 08:38:56.487+03";"2017-08-07 13:08:56.773+03"
"97209302";"43000041276";"135609";"2015-08-17 13:50:14.985+03";"2017-05-09 15:46:19.37+03"
"97586550";"43000041865";"136050";"2015-08-20 20:37:19.572+03";"2018-05-18 07:48:00.824+03"
"97619081";"43000041942";"136084";"2015-08-21 11:19:09.612+03";"2018-06-01 15:19:46.975+03"
"98799624";"43000043539";"136932";"2015-09-03 08:55:44.122+03";"2016-06-21 11:44:17.493+03"
"98869766";"43000043582";"137045";"2015-09-03 15:57:16.066+03";"2019-03-27 12:13:01.594+03"
"99181610";"43000043947";"137295";"2015-09-07 15:47:51.404+03";"2018-09-18 13:53:30.117+03"
"100075563";"43000044881";"138129";"2015-09-16 17:10:56.109+03";"2017-05-11 16:42:34.727+03"
"100422776";"43000045306";"138364";"2015-09-20 18:40:20.302+03";"2018-05-22 10:26:07.322+03"
"100496648";"43000045367";"138424";"2015-09-21 13:04:17.827+03";"2018-05-26 15:17:58.476+03"
"100927779";"43000045836";"138833";"2015-09-24 21:09:37.478+03";"2018-04-23 15:41:23.293+03"
"101090667";"43000046020";"138912";"2015-09-26 23:27:32.747+03";"2018-05-28 09:39:47.753+03"
"101178520";"43000046132";"138983";"2015-09-28 10:50:33.194+03";"2019-03-25 20:14:22.044+03"
"101027158";"43000046432";"139229";"2015-09-30 11:27:05.621+03";"2018-05-15 11:32:06.112+03"
"102425806";"43000047470";"140740";"2015-10-09 15:25:13.91+03";"2018-04-22 11:08:09.028+03"
"102438164";"43000047492";"140741";"2015-10-09 17:42:11.712+03";"2016-09-04 19:44:35.827+03"
"102792303";"43000047938";"140742";"2015-10-14 13:36:56.239+03";"2015-10-23 12:36:12.646+03"
"103117964";"43000048250";"140743";"2015-10-16 23:13:23.094+03";"2017-04-08 08:53:41.566+03"
"103151766";"43000048283";"140744";"2015-10-17 14:31:37.86+03";"2021-04-07 11:04:39.091+03"
"103430981";"43000048601";"140745";"2015-10-20 14:16:22.303+03";"2017-07-25 16:00:25.476+03"
"103687359";"43000048936";"140759";"2015-10-22 15:32:31.84+03";"2017-04-08 09:56:49.379+03"
"104212439";"43000049556";"141086";"2015-10-27 19:56:46.861+03";"2019-03-26 20:01:11.672+03"
"104275333";"43000049624";"141137";"2015-10-28 11:56:53.145+03";"2018-03-30 11:37:00.372+03"
"104315985";"43000049690";"";"2015-10-28 18:15:31.791+03";"2016-10-13 11:21:31.967+03"
"103879160";"43000049851";"";"2015-10-29 19:25:22.752+03";"2019-02-10 13:55:22.124+03"
"104474378";"43000049877";"";"2015-10-29 22:01:58.209+03";"2015-10-29 22:01:58.209+03"
"104492381";"43000049957";"";"2015-10-30 15:29:17.868+03";"2015-10-30 15:29:17.868+03"
"104803043";"43000050348";"";"2015-11-03 11:42:38.527+03";"2015-11-28 21:45:40.322+03"
"96578755";"43000050516";"";"2015-11-04 17:20:06.501+03";"2015-11-04 17:20:06.501+03"
"105033280";"43000050603";"";"2015-11-05 14:14:44.064+03";"2015-11-05 14:14:44.064+03"
"105171889";"43000050777";"";"2015-11-06 17:39:33.971+03";"2015-11-06 17:39:33.971+03"
"105236328";"43000050869";"";"2015-11-07 16:09:45.999+03";"2015-11-07 16:09:45.999+03"
"105384178";"43000051111";"";"2015-11-09 16:34:46.01+03";"2015-11-09 16:34:46.01+03"
"105403961";"43000051113";"";"2015-11-09 17:15:54.124+03";"2015-11-09 17:15:54.124+03"
"104450817";"43000051170";"";"2015-11-09 23:15:37.141+03";"2016-06-02 12:36:29.577+03"
"105475329";"43000051204";"";"2015-11-10 10:01:50.307+03";"2015-11-10 10:01:50.307+03"
"105619265";"43000051374";"";"2015-11-11 10:55:17.941+03";"2015-11-11 10:55:17.941+03"
"105545633";"43000051393";"";"2015-11-11 12:17:09.153+03";"2015-11-11 12:17:09.153+03"
"106031339";"43000051869";"";"2015-11-14 18:24:14.945+03";"2015-11-14 18:24:14.945+03"
"106153858";"43000052043";"";"2015-11-16 11:43:46.653+03";"2015-11-16 11:43:46.653+03"
"106223672";"43000052128";"";"2015-11-16 19:44:30.235+03";"2015-11-16 19:44:30.235+03"
"106229487";"43000052136";"";"2015-11-16 20:23:53.939+03";"2015-11-16 20:23:53.939+03"
"102663882";"43000052144";"";"2015-11-16 21:17:07.47+03";"2015-11-16 21:17:07.47+03"
"105647898";"43000052216";"";"2015-11-17 12:46:26.633+03";"2015-11-17 12:46:26.633+03"
"106429510";"43000052364";"";"2015-11-18 10:55:16.984+03";"2015-11-18 10:55:16.984+03"
"106498137";"43000052447";"";"2015-11-18 18:00:14.486+03";"2015-11-18 18:00:14.486+03"
"104194202";"43000052652";"";"2015-11-19 19:41:32.854+03";"2015-11-19 19:41:32.854+03"
"106866746";"43000053167";"";"2015-11-21 17:19:11.672+03";"2015-11-21 17:19:11.672+03"
"106872371";"43000053186";"";"2015-11-21 18:08:10.771+03";"2015-11-21 18:08:10.771+03"
"106938637";"43000053370";"";"2015-11-22 12:22:35.414+03";"2015-11-22 12:22:35.414+03"
"106950907";"43000053405";"";"2015-11-22 14:48:06.788+03";"2015-11-22 14:48:06.788+03"
"106955789";"43000053414";"";"2015-11-22 15:31:53.613+03";"2015-11-22 15:31:53.613+03"
"107063891";"43000053651";"";"2015-11-23 14:12:21.207+03";"2015-11-23 14:12:21.207+03"
"107088427";"43000053688";"";"2015-11-23 16:41:17.74+03";"2015-11-23 16:41:17.74+03"
"107115579";"43000053728";"";"2015-11-23 18:57:34.537+03";"2015-11-23 18:57:34.537+03"
"101613716";"43000053865";"";"2015-11-24 10:02:51.775+03";"2015-11-24 10:02:51.775+03"
"107197107";"43000053902";"";"2015-11-24 12:05:22.053+03";"2015-11-24 12:05:22.053+03"
"107321435";"43000054163";"";"2015-11-25 09:26:13.548+03";"2015-11-25 09:26:13.548+03"
"107065242";"43000054354";"";"2015-11-25 17:55:42.225+03";"2015-11-25 17:55:42.225+03"
"107456197";"43000054479";"";"2015-11-26 09:24:12.194+03";"2015-11-26 09:24:12.194+03"
"107409648";"43000054498";"";"2015-11-26 10:51:03.565+03";"2015-11-26 10:51:03.565+03"
"107546710";"43000054666";"";"2015-11-26 19:26:49.486+03";"2015-11-26 19:26:49.486+03"
"107640895";"43000054844";"";"2015-11-27 12:41:01.199+03";"2015-11-27 12:41:01.199+03"
"107283112";"43000055045";"";"2015-11-28 01:53:24.277+03";"2015-11-28 01:53:24.277+03"
"107798829";"43000055162";"";"2015-11-28 16:20:16.635+03";"2015-11-28 16:20:16.635+03"
"107802989";"43000055168";"";"2015-11-28 16:35:34.604+03";"2015-11-28 16:35:34.604+03"
"107829804";"43000055259";"";"2015-11-28 23:06:44.421+03";"2015-11-28 23:06:44.421+03"
"107875202";"43000055385";"";"2015-11-29 15:34:27.737+03";"2015-11-30 11:20:28.531+03"
"107893036";"43000055436";"";"2015-11-29 18:58:12.603+03";"2015-11-29 18:58:12.603+03"
"107917590";"43000055494";"";"2015-11-29 22:45:24.714+03";"2015-11-29 22:45:24.714+03"
"107958332";"43000055616";"";"2015-11-30 10:29:16.19+03";"2015-11-30 10:29:16.19+03"
"107955038";"43000055629";"";"2015-11-30 10:45:52.541+03";"2015-11-30 10:45:52.541+03"
"107970623";"43000055655";"";"2015-11-30 11:19:59.578+03";"2015-11-30 11:19:59.578+03"
"108000806";"43000055751";"";"2015-11-30 14:00:23.447+03";"2015-11-30 14:00:23.447+03"
"108003430";"43000055760";"";"2015-11-30 14:10:34.936+03";"2015-11-30 14:10:34.936+03"
"107593592";"43000055843";"";"2015-11-30 16:11:58.554+03";"2015-11-30 16:11:58.554+03"
"108042611";"43000055899";"";"2015-11-30 18:13:03.547+03";"2015-11-30 18:13:03.547+03"
"107951147";"43000056161";"";"2015-12-01 12:42:48.658+03";"2015-12-01 12:42:48.658+03"
"108102579";"43000056170";"";"2015-12-01 13:01:34.499+03";"2015-12-01 13:01:34.499+03"
"108178465";"43000056294";"";"2015-12-01 16:53:33.233+03";"2015-12-01 16:53:33.233+03"
"108193784";"43000056324";"";"2015-12-01 18:14:32.994+03";"2015-12-01 18:14:32.994+03"
"108029090";"43000056430";"";"2015-12-01 22:50:28.515+03";"2015-12-01 22:50:28.515+03"
"108264624";"43000056504";"";"2015-12-02 10:23:21.074+03";"2015-12-02 10:23:21.074+03"
"108269258";"43000056517";"";"2015-12-02 11:07:59.728+03";"2015-12-02 11:07:59.728+03"
"108282357";"43000056560";"";"2015-12-02 13:06:54.698+03";"2015-12-02 13:06:54.698+03"
"108421473";"43000056871";"";"2015-12-03 10:45:50.56+03";"2015-12-03 10:45:50.56+03"
"108474617";"43000056971";"";"2015-12-03 15:26:51.479+03";"2015-12-03 15:26:51.479+03"
"108552676";"43000057200";"";"2015-12-04 09:40:59.135+03";"2015-12-04 09:40:59.135+03"
"108625329";"43000057318";"";"2015-12-04 16:25:17.52+03";"2015-12-04 16:25:17.52+03"
"107003202";"43000057405";"";"2015-12-04 21:31:17.553+03";"2015-12-04 21:31:17.553+03"
"104278866";"43000057819";"";"2015-12-07 11:29:04.688+03";"2015-12-07 11:29:04.688+03"
"108725344";"43000057889";"";"2015-12-07 15:01:06.854+03";"2015-12-07 15:01:06.854+03"
"109010252";"43000058185";"";"2015-12-08 14:40:35.396+03";"2015-12-08 14:40:35.396+03"
"109062423";"43000058318";"";"2015-12-08 21:00:58.766+03";"2015-12-08 21:00:58.766+03"
"109069459";"43000058327";"";"2015-12-08 21:44:11.025+03";"2015-12-08 21:44:11.025+03"
"109147349";"43000058492";"";"2015-12-09 14:24:09.564+03";"2015-12-09 14:24:09.564+03"
"109192950";"43000058558";"";"2015-12-09 18:43:40.911+03";"2015-12-09 18:43:40.911+03"
"109335658";"43000058763";"";"2015-12-10 17:34:37.153+03";"2015-12-10 17:34:37.153+03"
"109370759";"43000058835";"";"2015-12-10 21:56:26.284+03";"2015-12-10 21:56:26.284+03"
"109422352";"43000058957";"";"2015-12-11 14:15:59.233+03";"2015-12-11 14:15:59.233+03"
"109272828";"43000058965";"";"2015-12-11 14:57:44.958+03";"2015-12-11 14:57:44.958+03"
"109720831";"43000059421";"";"2015-12-14 11:48:17.473+03";"2015-12-14 11:48:17.473+03"
"105147315";"43000059826";"";"2015-12-15 18:48:40.379+03";"2015-12-15 18:48:40.379+03"
"109972277";"43000059894";"";"2015-12-15 22:51:49.97+03";"2015-12-15 22:51:49.97+03"
"110055490";"43000060024";"";"2015-12-16 14:37:17.037+03";"2015-12-16 14:37:17.037+03"
"109308751";"43000060070";"";"2015-12-16 17:15:49.78+03";"2015-12-16 17:15:49.78+03"
"110193563";"43000060331";"";"2015-12-17 15:26:02.858+03";"2015-12-17 15:26:02.858+03"
"110298396";"43000060524";"";"2015-12-18 12:51:42.995+03";"2015-12-18 12:51:42.995+03"
"110322539";"43000060542";"";"2015-12-18 14:25:33.151+03";"2015-12-18 14:25:33.151+03"
"110354869";"43000060603";"";"2015-12-18 18:47:21.438+03";"2015-12-18 18:47:21.438+03"
"110370791";"43000060640";"";"2015-12-18 21:37:58.283+03";"2015-12-18 21:37:58.283+03"
"110405591";"43000060685";"";"2015-12-19 11:12:22.273+03";"2015-12-19 11:12:22.273+03"
"110414265";"43000060703";"";"2015-12-19 13:09:25.291+03";"2015-12-19 13:09:25.291+03"
"110446844";"43000060792";"";"2015-12-19 21:48:23.653+03";"2015-12-19 21:48:23.653+03"
"110463669";"43000060824";"";"2015-12-20 06:32:13.452+03";"2015-12-20 06:32:13.452+03"
"110503222";"43000060904";"";"2015-12-20 19:02:36.507+03";"2015-12-20 19:02:36.507+03"
"107975445";"43000061387";"";"2015-12-22 17:43:55.917+03";"2015-12-22 17:43:55.917+03"
"110790683";"43000061449";"";"2015-12-22 20:41:31.733+03";"2015-12-22 20:41:31.733+03"
"110907208";"43000061642";"";"2015-12-23 17:54:06.75+03";"2015-12-23 17:54:06.75+03"
"109049584";"43000061988";"";"2015-12-25 11:34:54.484+03";"2019-03-26 16:13:18.181+03"
"111177802";"43000062068";"151615";"2015-12-25 17:20:52.668+03";"2017-06-06 21:50:52.908+03"
"106823443";"43000062115";"151616";"2015-12-25 21:31:43.687+03";"2019-02-02 12:08:56.753+03"
"111313005";"43000062288";"151617";"2015-12-27 11:52:23.268+03";"2018-05-14 16:27:47.848+03"
"111466790";"43000062526";"151618";"2015-12-28 20:31:46.507+03";"2016-03-24 12:25:10.521+03"
"112092194";"43000063261";"151620";"2016-01-06 17:40:27.813+03";"2018-04-17 11:10:00.366+03"
"112140373";"43000063307";"151621";"2016-01-07 14:04:00.451+03";"2019-10-16 09:22:26.574+03"
"112599000";"43000064118";"151623";"2016-01-12 12:23:28.472+03";"2018-04-11 14:50:29.487+03"
"112683923";"43000064289";"151624";"2016-01-12 19:30:39.054+03";"2018-05-20 21:32:45.892+03"
"112916898";"43000064914";"151625";"2016-01-14 14:58:41.417+03";"2018-05-18 10:06:00.174+03"
"108171138";"43000065687";"151627";"2016-01-17 17:28:48.189+03";"2016-03-24 12:28:20.003+03"
"113494681";"43000065951";"151628";"2016-01-18 17:23:35.001+03";"2017-04-03 16:00:26.882+03"
"113592502";"43000066141";"151629";"2016-01-19 10:26:35.877+03";"2018-03-22 16:46:10.695+03"
"113640644";"43000066238";"151630";"2016-01-19 14:49:12.945+03";"2018-03-28 12:24:15.22+03"
"113878014";"43000066852";"151631";"2016-01-21 11:02:30.77+03";"2016-05-18 09:06:34.039+03"
"114219559";"43000067692";"151632";"2016-01-24 16:39:48.784+03";"2017-03-02 08:39:13.789+03"
"112887624";"43000068101";"151633";"2016-01-25 19:24:03.725+03";"2019-03-27 18:38:49.658+03"
"114101587";"43000068719";"151634";"2016-01-27 12:50:29.955+03";"2018-04-13 10:38:47.051+03"
"114664528";"43000068866";"151635";"2016-01-27 18:21:03.379+03";"2018-06-09 13:45:31.766+03"
"114854059";"43000069186";"151636";"2016-01-28 16:03:57.115+03";"2018-06-08 12:50:11.836+03"
"113533469";"43000069572";"151638";"2016-01-29 15:27:31.262+03";"2017-05-02 10:20:26.961+03"
"115410464";"43000070795";"151640";"2016-02-02 15:13:34.297+03";"2017-04-03 13:49:06.413+03"
"115455466";"43000070920";"151641";"2016-02-02 19:47:37.093+03";"2018-05-17 16:35:24.187+03"
"115477924";"43000070977";"151642";"2016-02-02 21:41:03.636+03";"2018-05-23 12:26:35.523+03"
"115574546";"43000071267";"151643";"2016-02-03 15:38:07.111+03";"2016-03-24 12:31:29.216+03"
"115705681";"43000071656";"151644";"2016-02-04 13:37:44.22+03";"2016-03-24 12:31:30.403+03"
"106868177";"43000072055";"151645";"2016-02-05 16:42:40.64+03";"2018-04-24 14:43:13.753+03"
"116041583";"43000072432";"151646";"2016-02-07 14:06:23.991+03";"2019-03-27 14:33:51.442+03"
"112663158";"43000073138";"151647";"2016-02-09 18:05:00.614+03";"2019-03-27 20:13:19.979+03"
"116293526";"43000073182";"151648";"2016-02-09 19:56:38.01+03";"2017-05-29 12:55:26.971+03"
"108790307";"43000073233";"151649";"2016-02-09 23:24:11.657+03";"2019-03-27 14:51:14.206+03"
"107491884";"43000073351";"151650";"2016-02-10 12:30:51.874+03";"2018-04-22 10:36:45.708+03"
"116652403";"43000073739";"151651";"2016-02-11 13:33:42.529+03";"2016-03-24 12:32:47.329+03"
"116497902";"43000074475";"151652";"2016-02-14 11:21:36.057+03";"2019-02-10 17:20:27.539+03"
"117148839";"43000074816";"151653";"2016-02-15 16:22:12.111+03";"2019-08-28 10:24:52.593+03"
"114224863";"43000075168";"151654";"2016-02-16 16:44:29.731+03";"2017-07-12 08:48:38.894+03"
"117310468";"43000075174";"151655";"2016-02-16 16:53:41.97+03";"2018-04-13 10:37:17.046+03"
"117518899";"43000075651";"151656";"2016-02-17 22:40:51.583+03";"2016-11-14 08:59:17.547+03"
"117743462";"43000076014";"151657";"2016-02-19 12:28:10.987+03";"2019-03-25 20:17:31.536+03"
"117879793";"43000076201";"151658";"2016-02-20 12:55:45.223+03";"2016-03-24 12:34:24.654+03"
"117884732";"43000076215";"151659";"2016-02-20 13:49:49.503+03";"2016-03-24 12:34:34.446+03"
"117978833";"43000076387";"151660";"2016-02-21 16:48:19.084+03";"2018-05-25 17:15:44.725+03"
"118533118";"43000077372";"151661";"2016-02-26 14:08:59.138+03";"2017-08-31 11:09:15.215+03"
"118579874";"43000077503";"151662";"2016-02-26 21:58:33.591+03";"2018-05-15 08:51:45.78+03"
"116812743";"43000078283";"151663";"2016-03-01 20:41:40.571+03";"2019-03-27 15:23:01.503+03"
"119045563";"43000078454";"151664";"2016-03-02 14:08:01.415+03";"2016-05-19 13:31:03.961+03"
"119054095";"43000078485";"151665";"2016-03-02 15:03:53.015+03";"2018-05-28 09:23:07.622+03"
"119031183";"43000078827";"151666";"2016-03-03 16:09:18.449+03";"2017-09-06 11:55:51.025+03"
"119286470";"43000079095";"151667";"2016-03-04 16:30:50.25+03";"2019-02-28 13:49:41.754+03"
"119134008";"43000079219";"151668";"2016-03-05 12:06:21.222+03";"2019-03-27 14:52:14.956+03"
"119562083";"43000079838";"151669";"2016-03-09 21:07:32.638+03";"2019-03-27 15:32:39.088+03"
"118242907";"43000080187";"151670";"2016-03-10 21:33:58.44+03";"2017-07-13 14:26:15.063+03"
"119842439";"43000080585";"151671";"2016-03-12 17:41:40.276+03";"2016-03-24 12:36:54.693+03"
"119854020";"43000080631";"151672";"2016-03-12 22:15:31.871+03";"2016-03-24 12:36:56.395+03"
"119824814";"43000080709";"151673";"2016-03-13 14:43:31.927+03";"2019-07-24 16:34:47.002+03"
"119984971";"43000081020";"151674";"2016-03-14 17:17:35.001+03";"2017-05-16 13:10:38.597+03"
"119990896";"43000081036";"151675";"2016-03-14 18:28:38.785+03";"2019-02-02 15:31:23.781+03"
"120009478";"43000081104";"151676";"2016-03-14 21:27:55.107+03";"2018-04-20 11:49:30.096+03"
"119741817";"43000081336";"151677";"2016-03-15 16:39:39.572+03";"2019-03-26 14:56:37.223+03"
"120134389";"43000081451";"151678";"2016-03-15 21:00:45.713+03";"2017-04-11 10:15:31.794+03"
"120363064";"43000082353";"151680";"2016-03-17 19:06:09.451+03";"2019-03-16 17:07:47.386+03"
"120453999";"43000082634";"151681";"2016-03-18 16:27:13.354+03";"2018-03-28 12:49:43.713+03"
"120293767";"43000082653";"151682";"2016-03-18 17:27:38.225+03";"2018-05-28 10:09:07.538+03"
"111082509";"43000082831";"151683";"2016-03-19 16:38:37.327+03";"2018-04-17 11:01:42.057+03"
"120551921";"43000082936";"151684";"2016-03-20 14:16:26.174+03";"2017-05-02 16:25:15.357+03"
"120558760";"43000082961";"151685";"2016-03-20 16:46:36.288+03";"2016-03-24 12:38:33.398+03"
