"epgu_id";"ku_id";"reg_id";"create_date";"update_date"
"353865567";"45001771122";"61554";"2018-07-31 16:13:30.248+03";"2018-12-25 07:03:58.177+03"
"354238678";"45001773796";"61581";"2018-08-01 10:11:08.709+03";"2018-08-09 09:43:03.588+03"
"354601165";"45001777152";"61594";"2018-08-01 21:52:27.831+03";"2019-11-27 14:01:21.932+03"
"354916968";"45001779593";"61616";"2018-08-02 13:06:54.569+03";"2019-05-08 09:00:12.793+03"
"354604284";"45001780182";"61621";"2018-08-02 15:15:04.411+03";"2021-05-17 07:36:04.075+03"
"353072031";"45001780472";"61622";"2018-08-02 16:15:55.142+03";"2020-05-12 14:15:28.344+03"
"355190362";"45001781600";"61624";"2018-08-02 22:37:38.063+03";"2020-07-14 07:35:25.93+03"
"324961844";"45001782093";"61642";"2018-08-03 08:25:08.482+03";"2020-08-17 07:57:23.479+03"
"355458142";"45001783442";"61659";"2018-08-03 12:33:49.959+03";"2019-05-17 08:20:22.182+03"
"356768098";"45001793857";"61740";"2018-08-07 04:41:35.691+03";"2020-08-31 13:00:39.049+03"
"356795237";"45001794014";"61742";"2018-08-07 06:42:01.402+03";"2018-08-20 04:52:09.257+03"
"357145119";"45001797458";"61770";"2018-08-07 16:26:44.208+03";"2018-08-14 11:54:55.173+03"
"357907695";"45001803986";"61807";"2018-08-09 06:26:20.22+03";"2018-08-24 12:16:25.793+03"
"358062858";"45001805589";"61819";"2018-08-09 12:29:26.591+03";"2018-08-30 07:12:08.995+03"
"358266774";"45001807252";"61849";"2018-08-09 17:56:27.381+03";"2021-03-11 12:12:13.018+03"
"358329133";"45001807938";"61850";"2018-08-09 21:42:49.212+03";"2020-05-12 14:28:25.677+03"
"346098596";"45001817742";"61896";"2018-08-13 13:14:41.354+03";"2018-12-18 14:45:51.395+03"
"359669314";"45001818850";"61907";"2018-08-13 16:33:19.823+03";"2021-05-17 07:39:38.573+03"
"360234688";"45001823982";"61950";"2018-08-14 16:37:27.597+03";"2019-05-17 09:55:59.482+03"
"360531419";"45001826596";"61977";"2018-08-15 10:11:49.692+03";"2019-01-22 13:19:54.479+03"
"360896384";"45001830277";"61995";"2018-08-15 23:13:12.267+03";"2019-09-16 11:45:51.992+03"
"361036038";"45001831314";"62007";"2018-08-16 10:06:15.677+03";"2021-02-11 12:59:03.431+03"
"345584522";"45001833760";"62037";"2018-08-16 18:34:59.227+03";"2020-05-13 09:37:55.363+03"
"360628674";"45001834899";"62052";"2018-08-17 07:56:43.769+03";"2018-08-17 11:46:32.043+03"
"361503687";"45001834930";"62053";"2018-08-17 08:05:34.516+03";"2018-08-17 11:45:42.625+03"
"361606455";"45001836516";"62072";"2018-08-17 13:17:30.927+03";"2018-08-27 09:49:36.078+03"
"361780293";"45001837489";"62081";"2018-08-17 17:10:30.628+03";"2020-07-27 09:07:54.593+03"
"361899626";"45001838387";"62082";"2018-08-18 07:04:29.559+03";"2018-09-20 12:58:41.661+03"
"362044204";"45001839773";"62086";"2018-08-18 17:13:18.28+03";"2019-05-28 08:22:51.419+03"
"363010562";"45001847464";"62160";"2018-08-21 09:13:58.503+03";"2019-01-21 14:12:12.793+03"
"363109383";"45001848410";"62169";"2018-08-21 11:27:19.223+03";"2020-02-26 09:50:43.663+03"
"363204984";"45001849425";"62180";"2018-08-21 13:52:10.61+03";"2019-06-21 09:57:53.966+03"
"363321988";"45001850636";"62183";"2018-08-21 17:38:03.962+03";"2019-05-15 12:44:05.581+03"
"347480449";"45001851132";"62184";"2018-08-21 20:06:08.74+03";"2020-05-13 09:37:58.583+03"
"363443178";"45001851644";"62185";"2018-08-21 23:15:35.166+03";"2018-09-11 11:19:07.924+03"
"363828820";"45001854928";"62200";"2018-08-22 15:37:30.085+03";"2020-08-31 09:45:03.273+03"
"344845304";"45001855335";"62202";"2018-08-22 16:57:23.686+03";"2020-09-01 11:22:55.707+03"
"363913340";"45001855697";"62204";"2018-08-22 18:31:54.821+03";"2020-02-14 11:30:25.258+03"
"363938950";"45001856008";"62205";"2018-08-22 20:18:37.128+03";"2020-12-29 08:21:46.181+03"
"363970393";"45001856101";"62206";"2018-08-22 20:48:32.645+03";"2019-10-07 07:40:25.481+03"
"356687218";"45001858894";"62258";"2018-08-23 21:20:39.504+03";"2019-12-26 12:20:40.843+03"
"364483997";"45001859462";"62259";"2018-08-24 06:07:15.28+03";"2020-05-18 07:28:42.507+03"
"364600640";"45001860456";"62272";"2018-08-24 10:06:02.326+03";"2018-08-27 09:42:19.156+03"
"365504348";"45001867603";"62300";"2018-08-27 09:11:14.792+03";"2020-08-20 12:12:38.788+03"
"365699206";"45001868917";"62316";"2018-08-27 12:49:09.669+03";"2020-05-21 13:20:05.884+03"
"365832406";"45001870191";"62320";"2018-08-27 16:33:20.607+03";"2020-05-22 08:34:28.133+03"
"365848460";"45001870299";"62321";"2018-08-27 17:03:17.891+03";"2019-09-23 09:11:05.789+03"
"366039279";"45001871756";"62325";"2018-08-28 07:00:58.05+03";"2019-04-16 07:34:40.801+03"
"342524229";"45001872757";"62329";"2018-08-28 10:23:16.411+03";"2020-02-12 11:37:08.892+03"
"366226740";"45001873447";"62330";"2018-08-28 12:07:56.665+03";"2018-08-30 07:58:30.956+03"
"366470709";"45001875585";"62341";"2018-08-28 18:37:42.517+03";"2020-05-14 06:49:38.238+03"
"366740087";"45001877856";"62378";"2018-08-29 10:27:40.303+03";"2020-05-14 09:06:41.074+03"
"367222063";"45001881599";"62402";"2018-08-30 07:36:18.735+03";"2019-07-05 09:15:40.572+03"
"367304228";"45001882152";"62413";"2018-08-30 09:43:47.52+03";"2018-10-05 12:25:12.423+03"
"367484849";"45001883800";"62451";"2018-08-30 14:01:08.123+03";"2020-07-23 13:15:19.349+03"
"367289753";"45001883900";"62454";"2018-08-30 14:22:33.8+03";"2018-10-01 11:28:42.686+03"
"367616773";"45001884901";"62459";"2018-08-30 18:36:09.218+03";"2018-09-03 09:14:44.079+03"
"368066263";"45001890283";"62500";"2018-09-01 12:18:08.576+03";"2020-05-14 09:07:30.902+03"
"368364988";"45001890420";"62501";"2018-09-01 13:22:28.149+03";"2018-09-06 09:51:40.99+03"
"368603661";"45001891964";"62504";"2018-09-02 14:52:28.107+03";"2020-05-18 13:31:06.314+03"
"369431565";"45001897262";"62581";"2018-09-04 06:32:25.109+03";"2020-05-14 08:23:18.897+03"
"369563847";"45001898392";"62600";"2018-09-04 10:31:18.257+03";"2019-07-01 14:26:45.336+03"
"370115404";"45001901936";"62624";"2018-09-05 07:33:22.204+03";"2020-05-18 07:35:53.105+03"
"370393372";"45001904031";"62637";"2018-09-05 14:06:05.047+03";"2018-09-06 09:25:31.209+03"
"370755195";"45001906552";"62658";"2018-09-06 09:02:28.456+03";"2018-10-02 09:02:23.978+03"
"336996502";"45001907394";"62663";"2018-09-06 11:31:01.522+03";"2020-09-08 06:35:03.739+03"
"365912287";"45001908028";"62684";"2018-09-06 13:34:01.751+03";"2020-05-14 08:32:55.729+03"
"371672792";"45001912574";"62726";"2018-09-07 17:44:52.105+03";"2020-09-07 12:58:30.348+03"
"371850227";"45001913855";"62728";"2018-09-08 11:21:45.117+03";"2020-05-13 09:38:18.586+03"
"372022369";"45001915041";"62731";"2018-09-09 06:25:17.081+03";"2020-02-12 11:26:24.005+03"
"369033830";"45001915144";"62732";"2018-09-09 08:52:30.922+03";"2018-09-09 08:52:39.327+03"
"367408619";"45001915208";"62733";"2018-09-09 09:44:41.616+03";"2019-06-13 13:56:04.188+03"
"367807045";"45001918331";"62768";"2018-09-10 12:16:39.188+03";"2020-02-14 11:24:56.615+03"
"372177998";"45001920084";"62794";"2018-09-10 19:09:17.292+03";"2019-05-08 10:41:35.003+03"
"373086634";"45001922754";"62825";"2018-09-11 12:08:12.057+03";"2020-05-21 07:12:44.716+03"
"354383034";"45001923575";"62832";"2018-09-11 14:52:48.469+03";"2018-09-18 13:16:47.948+03"
"373210836";"45001923748";"62833";"2018-09-11 15:24:30.01+03";"2020-09-01 14:27:51.128+03"
"374243726";"45001930642";"62879";"2018-09-13 12:02:18.939+03";"2018-09-14 06:02:57.743+03"
"374279284";"45001931102";"62888";"2018-09-13 13:31:16.914+03";"2018-09-24 11:02:14.043+03"
"374278869";"45001931368";"62893";"2018-09-13 14:33:32.522+03";"2019-07-02 06:13:48.91+03"
"374417704";"45001932205";"62894";"2018-09-13 18:19:57.689+03";"2019-09-16 11:06:46.162+03"
"366663022";"45001932299";"62895";"2018-09-13 18:55:41.692+03";"2020-08-14 09:24:49.689+03"
"376083316";"45001942467";"62974";"2018-09-17 20:08:02.659+03";"2018-10-31 20:27:56.612+03"
"376306033";"45001943964";"62988";"2018-09-18 09:54:03.649+03";"2020-05-18 07:33:16.125+03"
"376870438";"45001948065";"63033";"2018-09-19 08:49:37.098+03";"2019-01-17 13:41:43.091+03"
"377179344";"45001950468";"63044";"2018-09-19 16:26:59.161+03";"2021-02-12 07:02:33.142+03"
"368812473";"45001952836";"63054";"2018-09-20 10:33:20.762+03";"2018-12-19 15:01:50.97+03"
"377690622";"45001953848";"63093";"2018-09-20 13:51:30.596+03";"2020-06-05 07:54:04.348+03"
"375634375";"45001955796";"63108";"2018-09-21 06:46:53.861+03";"2018-09-24 11:34:25.413+03"
"378038676";"45001956390";"63120";"2018-09-21 09:50:47.632+03";"2020-05-14 08:56:40.346+03"
"378020622";"45001957295";"63124";"2018-09-21 12:52:03.458+03";"2020-08-05 14:00:24.718+03"
"378255817";"45001957562";"63129";"2018-09-21 13:58:32.765+03";"2019-06-03 08:31:52.555+03"
"378260262";"45001957573";"63131";"2018-09-21 14:02:28.336+03";"2019-06-03 08:34:04.268+03"
"367048414";"45001958202";"63132";"2018-09-21 17:23:04.855+03";"2020-05-28 08:47:29.256+03"
"378675606";"45001960615";"63138";"2018-09-23 10:22:45.751+03";"2020-07-16 09:14:10.228+03"
"378498167";"45001961399";"63140";"2018-09-23 19:22:27.049+03";"2020-05-12 14:16:12.828+03"
"377643290";"45001961531";"63142";"2018-09-23 20:40:59.136+03";"2020-05-26 12:58:40.177+03"
"378991383";"45001961934";"63143";"2018-09-24 05:25:35.115+03";"2018-09-25 12:25:38.22+03"
"379594023";"45001965612";"63187";"2018-09-24 21:10:38.952+03";"2020-05-13 12:25:32.007+03"
"380030375";"45001968530";"63231";"2018-09-25 14:26:57.617+03";"2019-08-13 14:11:36.097+03"
"380142828";"45001969572";"63234";"2018-09-25 18:57:53.251+03";"2020-03-12 07:06:54.867+03"
"381414178";"45001977259";"63294";"2018-09-27 20:09:31.07+03";"2020-09-10 09:20:06.753+03"
"381694463";"45001979351";"63298";"2018-09-28 13:21:40.685+03";"2021-03-05 12:32:27.459+03"
"381854599";"45001980401";"63299";"2018-09-28 18:26:38.793+03";"2018-10-01 10:45:53.133+03"
"382802075";"45001985431";"63321";"2018-10-01 11:33:49.402+03";"2021-05-25 06:57:21.75+03"
"382115007";"45001986303";"63345";"2018-10-01 16:05:21.536+03";"2018-10-04 05:53:48.281+03"
"383551692";"45001987929";"63365";"2018-10-02 11:00:09.065+03";"2019-05-15 12:46:01.665+03"
"383592798";"45001988359";"63370";"2018-10-02 13:06:41.443+03";"2020-05-28 12:32:52.173+03"
"350300718";"45001988945";"63389";"2018-10-02 15:57:15.043+03";"2020-05-14 08:29:07.934+03"
"384389767";"45001990664";"63433";"2018-10-03 09:50:20.22+03";"2019-04-10 03:15:36.994+03"
"384392942";"45001990870";"63435";"2018-10-03 10:47:12.281+03";"2020-03-10 14:13:44.328+03"
"376048502";"45001992496";"63451";"2018-10-03 18:24:35.211+03";"2018-10-03 18:24:57.742+03"
"385171888";"45001993875";"63466";"2018-10-04 10:09:37.312+03";"2018-10-11 14:46:12.914+03"
"385850215";"45001996306";"63520";"2018-10-05 07:33:49.004+03";"2019-10-17 12:01:54.884+03"
"385904607";"45001996443";"63524";"2018-10-05 09:01:52.025+03";"2021-05-27 15:39:15.619+03"
"384930515";"45001998458";"63536";"2018-10-06 06:27:14.869+03";"2021-03-10 09:51:27.515+03"
"379481744";"45001999545";"63538";"2018-10-06 20:59:28.573+03";"2020-02-14 11:45:39.862+03"
"387236690";"45002001583";"63548";"2018-10-08 10:56:12.989+03";"2020-06-15 13:35:46.596+03"
"381412757";"45002002578";"63568";"2018-10-08 15:35:01.298+03";"2020-05-14 09:00:09.915+03"
"375357091";"45002006055";"63605";"2018-10-09 18:44:15.892+03";"2020-05-18 13:17:50.096+03"
"388577199";"45002006476";"63606";"2018-10-09 21:28:59.365+03";"2018-12-20 12:17:05.624+03"
"388814829";"45002007272";"63617";"2018-10-10 09:39:32.166+03";"2021-06-01 09:39:54.244+03"
"388388385";"45002007734";"63618";"2018-10-10 11:48:12.846+03";"2018-10-15 11:20:08.523+03"
"389453564";"45002009848";"63629";"2018-10-11 07:24:45.38+03";"2020-05-14 08:29:15.319+03"
"390109713";"45002012763";"63665";"2018-10-12 10:15:29.131+03";"2019-02-01 12:22:27.686+03"
"389608827";"45002013502";"63671";"2018-10-12 14:34:50.67+03";"2019-10-28 09:35:12.163+03"
"390536238";"45002014767";"63675";"2018-10-13 10:28:16.186+03";"2020-08-17 12:05:15.035+03"
"390887479";"45002016614";"63679";"2018-10-14 18:32:26.83+03";"2019-08-20 06:30:04.243+03"
"391253834";"45002017792";"63691";"2018-10-15 11:19:30.755+03";"2020-05-14 08:38:24.918+03"
"391319695";"45002018462";"63706";"2018-10-15 14:47:56.483+03";"2020-05-14 08:29:00.725+03"
"391904390";"45002020092";"63718";"2018-10-16 09:26:31.133+03";"2020-05-26 14:27:50.094+03"
"392011150";"45002020420";"63722";"2018-10-16 11:10:02.588+03";"2020-05-13 12:19:42.225+03"
"392020280";"45002020427";"63723";"2018-10-16 11:12:31.048+03";"2020-05-26 14:27:55.204+03"
"391054262";"45002021418";"63762";"2018-10-16 16:22:12.313+03";"2019-05-17 13:11:01.854+03"
"392719471";"45002023290";"63768";"2018-10-17 12:01:09.065+03";"2020-05-14 08:37:10.89+03"
"391360769";"45002023506";"63769";"2018-10-17 13:06:02.51+03";"2020-09-22 09:37:34.97+03"
"392786825";"45002023624";"63771";"2018-10-17 13:42:38.882+03";"2020-08-04 06:54:46.984+03"
"392349657";"45002023631";"63772";"2018-10-17 13:46:41.263+03";"2020-05-18 09:43:47.273+03"
"392976297";"45002024501";"63774";"2018-10-17 19:30:15.021+03";"2020-08-14 11:12:24.076+03"
"390499614";"45002025073";"63775";"2018-10-18 05:46:11.468+03";"2020-05-14 08:31:49.83+03"
"393797422";"45002027709";"63777";"2018-10-19 09:36:07.766+03";"2018-12-27 11:34:09.601+03"
"393757535";"45002027827";"63778";"2018-10-19 10:23:41.957+03";"2020-05-14 08:33:24.296+03"
"393140581";"45002031318";"63784";"2018-10-21 19:29:03.981+03";"2020-02-14 11:38:28.109+03"
"395034523";"45002032257";"63786";"2018-10-22 11:30:15.22+03";"2018-12-27 10:27:32.112+03"
"395548798";"45002034252";"63792";"2018-10-23 07:25:24.397+03";"2021-05-17 08:19:12.56+03"
"396054353";"45002036173";"63793";"2018-10-23 19:39:54.913+03";"2019-07-02 06:18:09.066+03"
"396542108";"45002037941";"63797";"2018-10-24 14:59:27.523+03";"2020-02-15 06:29:14.589+03"
"396366958";"45002038316";"63798";"2018-10-24 17:09:19.505+03";"2020-07-14 13:20:32.749+03"
"397043940";"45002039829";"63802";"2018-10-25 11:08:10.185+03";"2019-07-02 04:56:08.236+03"
"398533025";"45002045698";"63815";"2018-10-28 17:09:07.119+03";"2020-08-10 14:02:43.774+03"
"399400321";"45002048737";"63817";"2018-10-30 07:35:37.173+03";"2020-12-10 06:33:44.062+03"
"399715945";"45002050127";"63825";"2018-10-30 16:53:26.556+03";"2020-08-14 13:07:48.236+03"
"400384545";"45002052329";"63828";"2018-10-31 16:53:14.715+03";"2021-05-20 09:33:01.008+03"
"400694208";"45002053283";"63832";"2018-11-01 08:54:48.52+03";"2018-12-07 10:06:05.002+03"
"401050703";"45002054607";"63834";"2018-11-01 18:42:33.599+03";"2020-06-08 09:21:12.395+03"
"401084389";"45002054710";"63835";"2018-11-01 19:29:35.235+03";"2021-04-28 11:23:54.072+03"
"401344995";"45002055602";"63838";"2018-11-02 10:58:32.747+03";"2019-01-17 14:23:45.287+03"
"401464666";"45002056047";"63931";"2018-11-02 14:02:21.896+03";"2018-12-27 14:52:35.901+03"
"403078125";"45002061905";"63940";"2018-11-06 20:05:37.155+03";"2019-04-01 09:46:28.201+03"
"403085303";"45002061916";"63941";"2018-11-06 20:11:34.038+03";"2019-01-24 09:40:38.929+03"
"403248527";"45002062432";"63942";"2018-11-07 07:35:00.839+03";"2020-06-14 10:16:49.294+03"
"403325099";"45002062719";"63943";"2018-11-07 10:03:03.381+03";"2020-05-14 09:12:40.268+03"
"402849593";"45002063558";"63946";"2018-11-07 14:59:09.522+03";"2018-12-06 14:10:27.647+03"
"403988856";"45002065232";"63949";"2018-11-08 10:23:40.328+03";"2020-05-12 14:04:46.559+03"
"396097176";"45002065938";"63951";"2018-11-08 14:24:33.711+03";"2019-03-04 22:38:54.117+03"
"404571538";"45002067396";"63953";"2018-11-09 08:37:40.931+03";"2019-01-15 07:13:38.226+03"
"404579640";"45002067421";"63954";"2018-11-09 08:46:25.937+03";"2019-06-06 14:00:28.273+03"
"403951889";"45002068485";"63955";"2018-11-09 16:39:47.575+03";"2019-02-06 13:12:53.631+03"
"405097079";"45002069372";"63957";"2018-11-10 10:54:01.531+03";"2020-07-29 14:08:33.312+03"
"405361864";"45002070417";"63958";"2018-11-11 10:21:58.567+03";"2020-05-14 08:35:28.282+03"
"405560347";"45002071450";"63963";"2018-11-12 05:54:10.2+03";"2020-09-04 11:49:53.803+03"
"388848704";"45002072541";"63965";"2018-11-12 14:12:46.874+03";"2020-06-15 13:36:37.317+03"
"406396575";"45002073936";"63968";"2018-11-13 08:09:01.771+03";"2019-09-02 13:23:37.713+03"
"406914851";"45002075805";"63969";"2018-11-13 20:22:39.551+03";"2021-09-17 12:43:08.657+03"
"393822407";"45002077011";"63973";"2018-11-14 12:37:46.686+03";"2020-05-29 08:18:23.225+03"
"398304719";"45002078017";"63974";"2018-11-14 19:42:12.867+03";"2021-04-09 14:11:53.225+03"
"407569048";"45002078097";"63975";"2018-11-14 20:21:07.167+03";"2020-07-29 14:08:57.64+03"
"408057519";"45002083525";"63981";"2018-11-17 14:25:13.787+03";"2021-04-27 13:52:49.634+03"
"409321849";"45002084929";"63984";"2018-11-18 17:23:56.32+03";"2021-05-31 11:36:27.307+03"
"407632396";"45002086147";"63989";"2018-11-19 11:36:37.05+03";"2020-05-14 08:34:01.719+03"
"409714321";"45002086206";"63990";"2018-11-19 11:48:03+03";"2020-06-05 11:46:28.691+03"
"409799584";"45002086413";"63993";"2018-11-19 12:47:53.242+03";"2021-05-17 09:57:08.02+03"
"410485352";"45002088921";"63997";"2018-11-20 12:16:30.858+03";"2020-05-18 09:37:19.04+03"
"415915793";"45002106443";"64031";"2018-11-29 18:23:54.146+03";"2019-06-03 13:58:26.695+03"
"416296119";"45002107428";"64036";"2018-11-30 10:04:28.822+03";"2019-09-03 13:34:25.483+03"
"416417589";"45002107813";"64037";"2018-11-30 12:51:30.857+03";"2018-12-03 08:24:23.623+03"
"416619377";"45002108511";"64051";"2018-11-30 18:38:47.636+03";"2018-12-06 13:39:34.442+03"
"416622959";"45002108525";"64052";"2018-11-30 18:44:17.151+03";"2018-12-06 13:40:22.626+03"
"416607184";"45002108543";"64053";"2018-11-30 18:55:04.03+03";"2019-11-25 10:28:59.506+03"
"396800654";"45002108647";"64055";"2018-11-30 19:58:04.484+03";"2021-05-25 21:01:13.758+03"
"416667911";"45002108735";"64057";"2018-11-30 21:09:23.702+03";"2018-12-03 08:25:22.1+03"
"416834484";"45002109219";"64059";"2018-12-01 11:44:45.479+03";"2020-02-12 11:37:16.543+03"
"417917235";"45002112667";"64071";"2018-12-03 16:24:35.676+03";"2021-09-09 06:46:20.943+03"
"417962939";"45002113102";"64073";"2018-12-03 19:30:05.717+03";"2020-06-11 10:59:12.035+03"
"380887752";"45002114057";"64076";"2018-12-04 10:23:09.047+03";"2019-09-03 11:59:37.886+03"
"415944255";"45002114878";"64081";"2018-12-04 14:53:42.277+03";"2019-11-22 08:25:35.742+03"
"418755544";"45002115516";"64090";"2018-12-04 19:12:58.304+03";"2018-12-04 19:16:46.556+03"
"418979631";"45002116260";"64093";"2018-12-05 08:16:44.697+03";"2020-05-29 07:41:50.127+03"
"419352185";"45002118396";"64121";"2018-12-06 04:26:13.244+03";"2019-04-29 09:12:37.056+03"
"419702332";"45002118608";"64131";"2018-12-06 09:04:35.291+03";"2020-02-12 11:37:18.319+03"
"397740614";"45002119010";"64141";"2018-12-06 11:53:16.534+03";"2020-05-20 13:51:49.52+03"
"419920421";"45002119433";"64188";"2018-12-06 14:20:43.869+03";"2020-03-20 08:56:40.804+03"
"376800716";"45002120762";"64191";"2018-12-07 06:51:27.471+03";"2019-09-09 09:43:34.493+03"
"420418361";"45002121212";"64221";"2018-12-07 10:45:28.888+03";"2020-05-22 08:51:14.865+03"
"370557531";"45002122375";"64285";"2018-12-07 17:07:34.001+03";"2019-03-19 22:17:26.355+03"
"401250608";"45002126453";"64315";"2018-12-10 11:59:07.217+03";"2020-08-21 09:53:10.747+03"
"422857809";"45002130065";"64390";"2018-12-11 21:51:29.976+03";"2020-05-13 12:17:38.144+03"
"416519991";"45002130714";"64405";"2018-12-12 10:57:10.173+03";"2019-05-15 12:44:11.881+03"
"424708981";"45002136057";"64512";"2018-12-14 20:47:26.152+03";"2019-11-24 16:13:13.235+03"
"421965946";"45002136135";"64513";"2018-12-14 21:35:52.305+03";"2020-07-16 13:10:05.656+03"
"414820024";"45002137106";"64514";"2018-12-15 20:18:36.127+03";"2020-03-24 06:42:06.902+03"
"426939807";"45002143148";"64567";"2018-12-19 13:15:45.034+03";"2019-06-20 14:28:18.447+03"
"427414070";"45002144680";"64608";"2018-12-20 10:20:51.142+03";"2020-05-14 08:59:40.169+03"
"427771966";"45002146130";"64649";"2018-12-20 21:53:47.596+03";"2021-05-17 08:20:55.114+03"
"428448204";"45002148187";"64682";"2018-12-22 11:53:12.555+03";"2020-04-08 12:41:24.509+03"
"410139270";"45002148720";"64684";"2018-12-22 19:18:36.226+03";"2018-12-24 13:16:48.808+03"
"428582993";"45002148792";"64685";"2018-12-22 20:27:49.393+03";"2020-03-12 11:22:53.815+03"
"429011311";"45002150388";"64702";"2018-12-24 11:26:06.811+03";"2019-05-27 14:32:09.159+03"
"429424542";"45002151763";"64734";"2018-12-25 01:17:17.474+03";"2020-08-10 07:23:45.49+03"
"430050242";"45002153725";"64835";"2018-12-26 08:11:59.566+03";"2020-05-25 12:06:28.567+03"
"430314300";"45002156287";"64952";"2018-12-27 16:08:30.785+03";"2021-05-21 12:58:36.29+03"
"431114729";"45002158735";"64992";"2018-12-29 13:03:15.419+03";"2019-04-18 13:16:53.324+03"
"409885441";"45002159118";"64993";"2018-12-29 18:41:55.225+03";"2020-08-21 09:10:50.3+03"
"431649038";"45002159152";"64994";"2018-12-29 19:08:01.439+03";"2020-08-21 09:53:54.151+03"
"431799963";"45002159783";"64995";"2018-12-30 20:19:27.715+03";"2021-06-01 09:57:55.681+03"
"432306695";"45002161404";"65000";"2019-01-03 15:55:10.692+03";"2020-07-20 12:57:12.236+03"
"432558705";"45002162175";"65001";"2019-01-04 16:14:47.627+03";"2020-05-19 09:19:47.419+03"
"433022740";"45002163947";"65005";"2019-01-06 19:58:58.084+03";"2020-06-06 12:08:19.996+03"
"433282005";"45002164873";"65007";"2019-01-07 20:40:49.442+03";"2020-05-19 09:19:52.093+03"
"434009429";"45002166897";"65012";"2019-01-09 10:31:56.453+03";"2020-12-07 13:55:37.447+03"
"429328285";"45002167352";"65016";"2019-01-09 12:43:28.976+03";"2019-07-01 06:45:47.572+03"
"375301377";"45002167675";"65017";"2019-01-09 14:02:43.239+03";"2019-06-07 12:39:06.18+03"
"434201344";"45002168961";"65019";"2019-01-09 19:23:25.223+03";"2019-01-15 07:14:55.057+03"
"434855348";"45002170177";"65028";"2019-01-10 09:37:31.083+03";"2020-05-14 08:35:39.693+03"
"436058288";"45002175289";"65090";"2019-01-11 18:17:12.912+03";"2019-01-17 15:00:50.287+03"
"436537571";"45002176781";"65096";"2019-01-12 14:54:23.739+03";"2021-05-05 11:39:34.441+03"
"435750033";"45002177417";"65098";"2019-01-12 21:10:20.586+03";"2019-04-09 07:29:23.151+03"
"437012025";"45002178800";"65100";"2019-01-13 19:55:14.962+03";"2019-01-13 20:00:36.816+03"
"437020321";"45002178821";"65101";"2019-01-13 20:06:55.273+03";"2021-05-31 12:44:50.886+03"
"437025268";"45002178848";"65102";"2019-01-13 20:24:26.006+03";"2020-05-19 09:19:43.006+03"
"437287646";"45002179993";"65130";"2019-01-14 11:48:53.351+03";"2019-02-13 12:21:10.782+03"
"437490196";"45002180380";"65133";"2019-01-14 13:16:50.727+03";"2019-06-20 08:15:02.976+03"
"436779523";"45002180806";"65135";"2019-01-14 14:52:58.139+03";"2020-07-17 09:03:39.396+03"
"437434898";"45002181139";"65136";"2019-01-14 16:09:18.228+03";"2019-07-11 11:03:00.06+03"
"438310085";"45002183575";"65152";"2019-01-15 12:39:28.241+03";"2020-02-15 06:34:44.267+03"
"438391989";"45002183924";"65157";"2019-01-15 13:50:26.828+03";"2020-07-13 09:29:45.503+03"
"417756359";"45002185024";"65173";"2019-01-15 17:55:45.167+03";"2019-01-15 17:55:58.879+03"
"439371035";"45002188191";"65200";"2019-01-16 16:06:14.346+03";"2020-05-18 13:32:22.656+03"
"439436549";"45002188522";"65202";"2019-01-16 17:33:37.158+03";"2020-02-15 06:33:54.482+03"
"439622258";"45002189553";"65203";"2019-01-16 23:07:14.1+03";"2019-02-04 11:58:37.736+03"
"439377514";"45002190229";"65216";"2019-01-17 09:54:50.146+03";"2021-03-25 06:18:50.698+03"
"440066996";"45002191229";"65283";"2019-01-17 14:18:31.45+03";"2021-06-30 08:20:35.793+03"
"440205392";"45002191956";"65298";"2019-01-17 17:55:28.816+03";"2020-06-11 07:29:07.253+03"
"442039164";"45002199064";"65350";"2019-01-21 09:07:21.631+03";"2021-09-17 08:38:04.778+03"
"441364723";"45002199227";"65352";"2019-01-21 10:09:19.558+03";"2021-07-06 06:55:34.227+03"
"442272338";"45002199777";"65359";"2019-01-21 12:26:07.039+03";"2019-10-07 08:54:56.434+03"
"440621631";"45002200133";"65365";"2019-01-21 13:40:53.143+03";"2021-01-14 12:47:44.351+03"
"442370646";"45002200184";"65367";"2019-01-21 13:54:50.53+03";"2020-08-03 13:43:24.538+03"
"442723550";"45002201336";"65371";"2019-01-21 19:01:43.855+03";"2020-10-15 09:29:38.823+03"
"439071358";"45002201460";"65372";"2019-01-21 19:35:50.197+03";"2019-01-21 19:35:53.667+03"
"443162828";"45002203786";"65435";"2019-01-22 17:24:02.444+03";"2020-03-11 11:55:15.26+03"
"440896318";"45002204180";"65437";"2019-01-22 19:12:23.217+03";"2020-05-12 14:17:50.893+03"
"443692371";"45002204411";"65438";"2019-01-22 20:12:39.786+03";"2019-01-23 18:28:34.632+03"
"444142831";"45002205922";"65455";"2019-01-23 11:24:43.431+03";"2021-05-31 06:25:21.035+03"
"435815932";"45002207304";"65473";"2019-01-23 16:22:45.055+03";"2020-05-14 08:45:41.951+03"
"441662699";"45002208753";"65475";"2019-01-24 05:49:52.941+03";"2019-01-25 09:54:12.482+03"
"445555359";"45002209837";"65506";"2019-01-24 12:56:59.46+03";"2021-05-29 08:01:19.518+03"
"445682675";"45002210404";"65533";"2019-01-24 15:15:25.219+03";"2020-05-18 13:31:59.496+03"
